,loss_of_supply,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
10.01.2026 10:00,0,0,0,0.214506437,3.595823694,0.214506437,0,0,3.381317257,0,0,1,1,1,1,1,1,1,1
10.01.2026 11:00,0,0,0,0.268553626,3.940280037,0.268553626,0,0,3.671726412,0,0,1,1,1,1,1,1,1,1
10.01.2026 12:00,0,0,0,0.305836219,3.636494224,0.305836219,0,0,3.330658005,0,0,1,1,1,1,1,1,1,1
10.01.2026 13:00,0,0,0,0.172067712,3.50784144,0.172067712,0,0,3.335773728,0,0,1,1,1,1,1,1,1,1
10.01.2026 14:00,0,0,0,0.272825925,3.482011521,0.272825925,0,0,3.209185595,0,0,1,1,1,1,1,1,1,1
10.01.2026 15:00,0,0,0,0.075101316,3.631911355,0.075101316,0,0,3.556810039,0,0,1,1,1,1,1,1,1,1
10.01.2026 16:00,0,0,0,0.036923855,3.274849794,0.036923855,0,0,3.237925939,0,0,1,1,1,1,1,1,1,1
10.01.2026 17:00,0,0,0,0.011977371,2.710714447,0.011977371,0,0,2.698737076,0,0,1,1,1,1,1,1,1,1
10.01.2026 18:00,0,0,0,0.073355652,2.565063094,0.073355652,0,0,2.491707442,0,0,1,1,1,1,1,1,1,1
10.01.2026 19:00,0,0,0,0,2.023545103,0,0,0,2.023545103,0,0,1,1,1,1,1,1,1,1
10.01.2026 20:00,0,0,0,0,1.586594223,0,0,0,1.586594223,0,0,1,1,1,1,1,1,1,1
10.01.2026 21:00,0,0,0,0,1.783634795,0,0,0,1.783634795,0,0,1,1,1,1,1,1,1,0
10.01.2026 22:00,0,0,0,0,1.611094329,0,0,0,1.611094329,0,0,1,1,1,1,1,1,1,0
10.01.2026 23:00,0,0,0,0,1.33126243,0,0,0,1.33126243,0,0,1,1,1,1,1,1,1,0
11.01.2026 00:00,0,0,0,0,1.233335998,0,0,0,1.233335998,0,0,1,1,1,1,1,1,1,1
11.01.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
11.01.2026 02:00,0,0,0,0,1.049047932,0,0,0,1.049047932,0,0,1,1,1,1,1,1,1,1
11.01.2026 03:00,0,0,0,0,1.543366629,0,0,0,1.543366629,0,0,1,1,1,1,1,1,1,1
11.01.2026 04:00,0,0,0,0,1.843178753,0,0,0,1.843178753,0,0,1,1,1,1,1,1,1,1
11.01.2026 05:00,0,0,0,0,2.035940969,0,0,0,2.035940969,0,0,1,1,1,1,1,1,1,1
11.01.2026 06:00,0,0,0,0,2.56499355,0,0,0,2.56499355,0,0,1,1,1,1,1,1,1,1
11.01.2026 07:00,0,0,0,0.132982956,2.408205026,0.132982956,0,0,2.27522207,0,0,1,1,1,1,1,1,1,1
11.01.2026 08:00,0,0,0,0.171175674,2.709466273,0.171175674,0,0,2.5382906,0,0,1,1,1,1,1,1,1,1
11.01.2026 09:00,0,0,0,0.116648516,3.233997592,0.116648516,0,0,3.117349077,0,0,1,1,1,1,1,1,1,0
11.01.2026 10:00,0,0,0,0.279457881,3.138740221,0.279457881,0,0,2.85928234,0,0,1,1,1,1,1,1,1,0
11.01.2026 11:00,0,0,0,0.18850855,3.494460599,0.18850855,0,0,3.305952049,0,0,1,1,1,1,1,1,1,0
11.01.2026 12:00,0,0,0,0.296828438,3.59798357,0.296828438,0,0,3.301155132,0,0,1,1,1,1,1,1,1,0
11.01.2026 13:00,0,0,0,0.262543027,3.386188987,0.262543027,0,0,3.12364596,0,0,1,1,1,1,1,1,1,1
11.01.2026 14:00,0,0,0,0.174721516,3.729696528,0.174721516,0,0,3.554975012,0,0,1,1,1,1,1,1,1,1
11.01.2026 15:00,0,0,0,0.12028911,2.972005414,0.12028911,0,0,2.851716304,0,0,1,1,1,1,1,1,1,1
11.01.2026 16:00,0,0,0,0.054435483,2.646200813,0.054435483,0,0,2.59176533,0,0,1,1,1,1,1,1,1,1
11.01.2026 17:00,0,0,0,0.16100043,2.872163447,0.16100043,0,0,2.711163017,0,0,1,1,1,1,1,1,1,1
11.01.2026 18:00,0,0,0,0.047833573,2.028622061,0.047833573,0,0,1.980788488,0,0,1,1,1,1,1,1,1,1
11.01.2026 19:00,0,0,0,0,1.982598316,0,0,0,1.982598316,0,0,1,1,1,1,1,1,1,1
11.01.2026 20:00,0,0,0,0,1.376544345,0,0,0,1.376544345,0,0,1,1,1,1,1,1,1,1
11.01.2026 21:00,0,0,0,0,1.46494059,0,0,0,1.46494059,0,0,1,1,1,1,1,1,1,1
11.01.2026 22:00,0,0,0,0,1.232893571,0,0,0,1.232893571,0,0,1,1,1,1,1,1,1,1
11.01.2026 23:00,0,0,0,0,1.346057242,0,0,0,1.346057242,0,0,1,1,1,1,1,1,1,1
12.01.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
12.01.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
12.01.2026 02:00,0,0,0,0,1.344047161,0,0,0,1.344047161,0,0,1,1,1,1,1,1,1,1
12.01.2026 03:00,0,0,0,0,1.509486379,0,0,0,1.509486379,0,0,1,1,1,1,1,1,1,1
12.01.2026 04:00,0,0,0,0,1.620711164,0,0,0,1.620711164,0,0,1,1,1,1,1,1,1,1
12.01.2026 05:00,0,0,0,0,1.804731579,0,0,0,1.804731579,0,0,1,1,1,1,1,1,1,1
12.01.2026 06:00,1,0,0,0.069576802,2.671798187,0.069576802,0,0,0,2.602221385,0,1,0,1,1,1,1,1,1
12.01.2026 07:00,0,0,0,0.213389153,2.54199415,0.213389153,0,0,2.328604996,0,0,1,1,1,1,1,1,1,1
12.01.2026 08:00,0,0,0,0.061644128,2.684035146,0.061644128,0,0,2.622391018,0,0,1,1,1,1,1,1,1,1
12.01.2026 09:00,0,0,0,0.207308675,3.082503255,0.207308675,0,0,2.87519458,0,0,1,1,1,1,1,1,1,1
12.01.2026 10:00,0,0,0,0.262936018,3.369386884,0.262936018,0,0,3.106450866,0,0,1,1,1,1,1,1,1,1
12.01.2026 11:00,0,0,0,0.22457576,3.329216551,0.22457576,0,0,3.104640791,0,0,1,1,1,1,1,1,1,1
12.01.2026 12:00,0,0,0,0.346372873,3.866380119,0.346372873,0,0,3.520007247,0,0,1,1,1,1,1,1,1,1
12.01.2026 13:00,0,0,0,0.185854115,3.904071728,0.185854115,0,0,3.718217613,0,0,1,1,1,1,1,1,1,1
12.01.2026 14:00,0,0,0,0.292306917,3.715106618,0.292306917,0,0,3.422799701,0,0,1,1,1,1,1,1,1,1
12.01.2026 15:00,0,0,0,0.13629491,3.355785498,0.13629491,0,0,3.219490588,0,0,1,1,1,1,1,1,1,1
12.01.2026 16:00,0,0,0,0.052855503,2.641353705,0.052855503,0,0,2.588498202,0,0,1,1,1,1,1,1,1,1
12.01.2026 17:00,0,0,0,0.068808909,2.345122674,0.068808909,0,0,2.276313764,0,0,1,1,1,1,1,1,1,1
12.01.2026 18:00,0,0,0,0,2.1466294,0,0,0,2.1466294,0,0,1,1,1,1,1,1,1,1
12.01.2026 19:00,0,0,0,0,1.779552354,0,0,0,1.779552354,0,0,1,1,1,1,1,1,1,1
12.01.2026 20:00,0,0,0,0,1.881478546,0,0,0,1.881478546,0,0,1,1,1,1,1,1,1,0
12.01.2026 21:00,0,0,0,0,1.703594044,0,0,0,1.703594044,0,0,1,1,1,1,1,1,1,0
12.01.2026 22:00,0,0,0,0,1.66155272,0,0,0,1.66155272,0,0,1,1,1,1,1,1,1,0
12.01.2026 23:00,0,0,0,0,1.103519196,0,0,0,1.103519196,0,0,1,1,1,1,1,1,1,0
13.01.2026 00:00,0,0,0,0,1.499834586,0,0,0,1.499834586,0,0,1,1,1,1,1,1,1,0
13.01.2026 01:00,0,0,0,0,1.358686755,0,0,0,1.358686755,0,0,1,1,1,1,1,1,1,0
13.01.2026 02:00,0,0,0,0,1.403760158,0,0,0,1.403760158,0,0,1,1,1,1,1,1,1,1
13.01.2026 03:00,0,0,0,0,1.833384634,0,0,0,1.833384634,0,0,1,1,1,1,1,1,1,1
13.01.2026 04:00,0,0,0,0,1.402254749,0,0,0,1.402254749,0,0,1,1,1,1,1,1,1,1
13.01.2026 05:00,0,0,0,0,1.801575782,0,0,0,1.801575782,0,0,1,1,1,1,1,1,1,1
13.01.2026 06:00,0,0,0,0.134932922,2.099827578,0.134932922,0,0,1.964894656,0,0,1,1,1,1,1,1,1,1
13.01.2026 07:00,0,0,0,0.130114154,2.903149089,0.130114154,0,0,2.773034935,0,0,1,1,1,1,1,1,1,1
13.01.2026 08:00,0,0,0,0.168789466,3.065563706,0.168789466,0,0,2.89677424,0,0,1,1,1,1,1,1,1,1
13.01.2026 09:00,0,0,0,0.316259827,3.319326529,0.316259827,0,0,3.003066703,0,0,1,1,1,1,1,1,1,1
13.01.2026 10:00,0,0,0,0.355800832,3.607970138,0.355800832,0,0,3.252169306,0,0,1,1,1,1,1,1,1,1
13.01.2026 11:00,0,0,0,0.385140613,3.773717155,0.385140613,0,0,3.388576542,0,0,1,1,1,1,1,1,1,1
13.01.2026 12:00,0,0,0,0.348318011,3.526673398,0.348318011,0,0,3.178355387,0,0,1,1,1,1,1,1,1,1
13.01.2026 13:00,0,0,0,0.285777073,3.870672335,0.285777073,0,0,3.584895262,0,0,1,1,1,1,1,1,0,1
13.01.2026 14:00,0,0,0,0.307663485,3.336097934,0.307663485,0,0,3.028434448,0,0,1,1,1,1,1,1,1,1
13.01.2026 15:00,0,0,0,0.129536488,3.298686864,0.129536488,0,0,3.169150376,0,0,1,1,1,1,1,1,1,1
13.01.2026 16:00,0,0,0,0.153714194,3.202884106,0.153714194,0,0,3.049169912,0,0,1,1,1,1,1,1,1,1
13.01.2026 17:00,0,0,0,0.114596457,2.680759151,0.114596457,0,0,2.566162694,0,0,1,1,1,1,1,1,1,1
13.01.2026 18:00,0,0,0,0.081049685,2.256372335,0.081049685,0,0,2.175322649,0,0,1,1,1,1,1,1,1,1
13.01.2026 19:00,0,0,0,0,1.929486238,0,0,0,1.929486238,0,0,1,1,1,1,1,1,1,1
13.01.2026 20:00,0,0,0,0,1.463503023,0,0,0,1.463503023,0,0,1,1,1,1,1,1,1,1
13.01.2026 21:00,0,0,0,0,1.762404367,0,0,0,1.762404367,0,0,1,1,1,1,1,1,1,1
13.01.2026 22:00,0,0,0,0,1.134765425,0,0,0,1.134765425,0,0,1,1,1,1,1,1,1,1
13.01.2026 23:00,0,0,0,0,1.155929045,0,0,0,1.155929045,0,0,1,1,1,1,1,1,1,1
14.01.2026 00:00,0,0,0,0,1.123888757,0,0,0,1.123888757,0,0,1,1,1,1,1,1,1,1
14.01.2026 01:00,0,0,0,0,1.257745082,0,0,0,1.257745082,0,0,1,1,1,1,1,1,1,1
14.01.2026 02:00,0,0,0,0,1.445112282,0,0,0,1.445112282,0,0,1,1,1,1,1,1,1,1
14.01.2026 03:00,0,0,0,0,1.772116311,0,0,0,1.772116311,0,0,1,1,1,1,1,1,1,1
14.01.2026 04:00,0,0,0,0,1.43314139,0,0,0,1.43314139,0,0,1,1,1,1,1,1,1,1
14.01.2026 05:00,0,0,0,0,2.134259582,0,0,0,2.134259582,0,0,1,1,1,1,1,1,1,1
14.01.2026 06:00,0,0,0,0.092247663,2.546347763,0.092247663,0,0,2.4541001,0,0,1,1,1,1,1,1,1,1
14.01.2026 07:00,0,0,0,0.03670138,2.863093153,0.03670138,0,0,2.826391773,0,0,1,1,1,1,1,1,0,1
14.01.2026 08:00,0,0,0,0.216824294,2.775076311,0.216824294,0,0,2.558252017,0,0,1,1,1,1,1,1,0,1
14.01.2026 09:00,0,0,0,0.294166098,3.070905132,0.294166098,0,0,2.776739034,0,0,1,1,1,1,1,1,0,1
14.01.2026 10:00,0,0,0,0.378329935,3.636291205,0.378329935,0,0,3.25796127,0,0,1,1,1,1,1,1,0,1
14.01.2026 11:00,0,0,0,0.393465925,3.355260054,0.393465925,0,0,2.961794129,0,0,1,1,1,1,1,1,0,1
14.01.2026 12:00,0,0,0,0.476146171,3.503069779,0.476146171,0,0,3.026923608,0,0,1,1,1,1,1,1,0,1
14.01.2026 13:00,0,0,0,0.360531885,3.30747566,0.360531885,0,0,2.946943775,0,0,1,1,1,1,1,1,1,1
14.01.2026 14:00,0,0,0,0.27027451,3.098184225,0.27027451,0,0,2.827909714,0,0,1,1,1,1,1,1,1,1
14.01.2026 15:00,0,0,0,0.196051969,3.142507851,0.196051969,0,0,2.946455883,0,0,1,1,1,1,1,1,1,1
14.01.2026 16:00,0,0,0,0.187849814,3.343471931,0.187849814,0,0,3.155622117,0,0,1,1,1,1,1,1,1,1
14.01.2026 17:00,0,0,0,0.096509514,2.667207876,0.096509514,0,0,2.570698362,0,0,1,1,1,1,1,1,1,1
14.01.2026 18:00,0,0,0,0.070966586,2.545543099,0.070966586,0,0,2.474576513,0,0,1,1,1,1,1,1,1,1
14.01.2026 19:00,0,0,0,0,2.14110519,0,0,0,2.14110519,0,0,1,1,1,1,1,0,1,1
14.01.2026 20:00,0,0,0,0,2.052694502,0,0,0,2.052694502,0,0,1,1,1,1,1,0,1,1
14.01.2026 21:00,0,0,0,0,1.450108206,0,0,0,1.450108206,0,0,1,1,1,1,1,0,1,1
14.01.2026 22:00,0,0,0,0,1.167072975,0,0,0,1.167072975,0,0,1,1,1,1,1,0,1,1
14.01.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
15.01.2026 00:00,0,0,0,0,1.386716822,0,0,0,1.386716822,0,0,1,1,1,1,1,0,1,1
15.01.2026 01:00,0,0,0,0,1.169130381,0,0,0,1.169130381,0,0,1,1,1,1,1,0,1,1
15.01.2026 02:00,0,0,0,0,1.009617619,0,0,0,1.009617619,0,0,1,1,1,1,1,0,1,1
15.01.2026 03:00,0,0,0,0,1.763937217,0,0,0,1.763937217,0,0,1,1,1,1,1,0,1,1
15.01.2026 04:00,0,0,0,0,1.889990548,0,0,0,1.889990548,0,0,1,1,1,1,1,0,1,1
15.01.2026 05:00,0,0,0,0,1.911913925,0,0,0,1.911913925,0,0,1,1,1,1,1,0,1,1
15.01.2026 06:00,0,0,0,0.107174103,2.459127817,0.107174103,0,0,2.351953714,0,0,1,1,1,1,1,0,1,1
15.01.2026 07:00,0,0,0,0.13755787,2.723858648,0.13755787,0,0,2.586300778,0,0,1,1,1,1,1,0,1,1
15.01.2026 08:00,0,0,0,0.240722008,3.127890228,0.240722008,0,0,2.88716822,0,0,1,1,1,1,1,0,1,1
15.01.2026 09:00,0,0,0,0.198518495,3.52815974,0.198518495,0,0,3.329641245,0,0,1,1,1,1,1,0,1,1
15.01.2026 10:00,0,0,0,0.373954163,3.651681812,0.373954163,0,0,3.277727649,0,0,1,1,1,1,1,0,1,1
15.01.2026 11:00,0,0,0,0.362263991,3.721707285,0.362263991,0,0,3.359443294,0,0,1,1,1,1,1,0,1,1
15.01.2026 12:00,0,0,0,0.525368332,3.369722199,0.525368332,0,0,2.844353866,0,0,1,1,1,1,1,0,1,1
15.01.2026 13:00,0,0,0,0.365535683,3.390866891,0.365535683,0,0,3.025331208,0,0,1,1,1,1,1,0,1,1
15.01.2026 14:00,0,0,0,0.340475297,3.826796226,0.340475297,0,0,3.486320929,0,0,1,1,1,1,1,0,1,1
15.01.2026 15:00,0,0,0,0.30149303,2.982190639,0.30149303,0,0,2.680697609,0,0,1,1,1,1,1,0,1,1
15.01.2026 16:00,0,0,0,0.16523603,3.304324328,0.16523603,0,0,3.139088298,0,0,1,1,1,1,1,0,1,1
15.01.2026 17:00,0,0,0,0.118452858,2.895409028,0.118452858,0,0,2.77695617,0,0,1,1,1,1,1,0,1,1
15.01.2026 18:00,0,0,0,0.084212035,2.250506308,0.084212035,0,0,2.166294273,0,0,1,1,1,1,1,0,1,1
15.01.2026 19:00,0,0,0,0,2.289986272,0,0,0,2.289986272,0,0,1,1,1,1,1,0,1,1
15.01.2026 20:00,0,0,0,0,1.394665631,0,0,0,1.394665631,0,0,1,1,1,1,1,1,1,1
15.01.2026 21:00,0,0,0,0,1.856608573,0,0,0,1.856608573,0,0,1,1,1,1,1,1,1,0
15.01.2026 22:00,0,0,0,0,1.570460494,0,0,0,1.570460494,0,0,1,1,1,1,1,1,1,0
15.01.2026 23:00,0,0,0,0,1.400036296,0,0,0,1.400036296,0,0,1,1,1,1,1,1,1,0
16.01.2026 00:00,0,0,0,0,1.133621228,0,0,0,1.133621228,0,0,1,1,1,1,1,0,1,0
16.01.2026 01:00,0,0,0,0,1.338410151,0,0,0,1.338410151,0,0,1,1,1,1,1,0,1,0
16.01.2026 02:00,0,0,0,0,1.583740843,0,0,0,1.583740843,0,0,1,1,1,1,1,0,1,0
16.01.2026 03:00,0,0,0,0,1.541748136,0,0,0,1.541748136,0,0,1,1,1,1,1,0,1,0
16.01.2026 04:00,0,0,0,0,1.891218123,0,0,0,1.891218123,0,0,1,1,1,1,1,0,1,0
16.01.2026 05:00,0,0,0,0,2.186424969,0,0,0,2.186424969,0,0,1,1,1,1,1,0,1,1
16.01.2026 06:00,0,0,0,0.10258122,2.245186883,0.10258122,0,0,2.142605663,0,0,1,1,1,1,1,0,1,1
16.01.2026 07:00,0,0,0,0.117285453,3.004550599,0.117285453,0,0,2.887265146,0,0,1,1,1,1,1,0,1,1
16.01.2026 08:00,0,0,0,0.159807513,2.665015583,0.159807513,0,0,2.50520807,0,0,1,1,1,1,1,0,1,1
16.01.2026 09:00,0,0,0,0.251319056,3.084185972,0.251319056,0,0,2.832866916,0,0,1,1,1,1,1,1,1,1
16.01.2026 10:00,0,0,0,0.309876272,3.669979525,0.309876272,0,0,3.360103253,0,0,1,1,1,1,1,1,1,1
16.01.2026 11:00,0,0,0,0.348978293,3.380447293,0.348978293,0,0,3.031469,0,0,1,1,1,1,1,1,1,1
16.01.2026 12:00,0,0,0,0.436907907,3.33159883,0.436907907,0,0,2.894690923,0,0,1,1,1,1,1,1,1,1
16.01.2026 13:00,0,0,0,0.400191276,3.214778976,0.400191276,0,0,2.8145877,0,0,1,1,1,1,1,1,1,1
16.01.2026 14:00,0,0,0,0.378000909,3.685151417,0.378000909,0,0,3.307150508,0,0,1,1,1,1,1,1,1,1
16.01.2026 15:00,0,0,0,0.235027606,3.439221222,0.235027606,0,0,3.204193616,0,0,1,1,1,1,1,1,1,1
16.01.2026 16:00,0,0,0,0.146620223,3.224240201,0.146620223,0,0,3.077619978,0,0,1,1,1,1,1,1,1,1
16.01.2026 17:00,0,0,0,0.167604069,2.90415835,0.167604069,0,0,2.736554281,0,0,1,1,1,1,1,1,1,1
16.01.2026 18:00,0,0,0,0.094845215,2.183499852,0.094845215,0,0,2.088654637,0,0,1,1,1,1,1,1,1,1
16.01.2026 19:00,0,0,0,0,1.912388328,0,0,0,1.912388328,0,0,1,1,1,1,1,1,1,1
16.01.2026 20:00,0,0,0,0,1.867773083,0,0,0,1.867773083,0,0,1,1,1,1,0,1,1,1
16.01.2026 21:00,0,0,0,0,1.726024929,0,0,0,1.726024929,0,0,1,1,1,1,0,1,1,1
16.01.2026 22:00,0,0,0,0,1.070559583,0,0,0,1.070559583,0,0,1,1,1,1,0,1,1,1
16.01.2026 23:00,0,0,0,0,1.502484834,0,0,0,1.502484834,0,0,1,1,1,1,0,1,1,1
17.01.2026 00:00,0,0,0,0,1.066079737,0,0,0,1.066079737,0,0,1,1,1,1,0,1,1,1
17.01.2026 01:00,0,0,0,0,1.309730924,0,0,0,1.309730924,0,0,1,1,1,1,0,1,1,1
17.01.2026 02:00,0,0,0,0,1.143137474,0,0,0,1.143137474,0,0,1,1,1,1,0,1,1,1
17.01.2026 03:00,0,0,0,0,1.387392037,0,0,0,1.387392037,0,0,1,1,1,1,0,1,1,1
17.01.2026 04:00,0,0,0,0,1.980943193,0,0,0,1.980943193,0,0,1,1,1,1,0,1,1,1
17.01.2026 05:00,0,0,0,0,2.316036779,0,0,0,2.316036779,0,0,1,1,1,1,0,1,1,1
17.01.2026 06:00,0,0,0,0.028284862,2.558107411,0,0,0,2.558107411,0,0,1,1,1,1,0,1,1,1
17.01.2026 07:00,0,0,0,0.154059925,2.759026312,0.154059925,0,0,2.604966387,0,0,1,1,1,1,1,1,1,1
17.01.2026 08:00,0,0,0,0.141724729,3.241250119,0.141724729,0,0,3.09952539,0,0,1,1,1,1,1,1,1,1
17.01.2026 09:00,0,0,0,0.296716359,3.494636561,0.296716359,0,0,3.197920202,0,0,1,1,1,1,1,1,1,1
17.01.2026 10:00,0,0,0,0.438775897,3.46159452,0.438775897,0,0,3.022818623,0,0,1,1,1,1,1,1,1,1
17.01.2026 11:00,0,0,0,0.54988256,3.389317825,0.54988256,0,0,2.839435265,0,0,1,1,1,1,1,1,1,1
17.01.2026 12:00,0,0,0,0.371012103,3.673480563,0.371012103,0,0,3.302468461,0,0,1,1,1,1,1,1,1,1
17.01.2026 13:00,0,0,0,0.383413692,3.911265955,0.383413692,0,0,3.527852264,0,0,1,1,1,1,1,1,1,1
17.01.2026 14:00,0,0,0,0.357340469,3.362108011,0.357340469,0,0,3.004767542,0,0,1,1,1,1,1,1,1,1
17.01.2026 15:00,0,0,0,0.359196326,3.208461647,0.359196326,0,0,2.849265321,0,0,1,1,1,1,1,1,1,1
17.01.2026 16:00,0,0,0,0.177557642,2.899225951,0.177557642,0,0,2.72166831,0,0,1,1,1,1,1,1,1,1
17.01.2026 17:00,0,0,0,0.138710773,2.694154411,0.138710773,0,0,2.555443638,0,0,1,1,1,1,1,1,1,1
17.01.2026 18:00,0,0,0,0,2.223619431,0,0,0,2.223619431,0,0,1,1,1,1,1,1,1,1
17.01.2026 19:00,0,0,0,0,1.859360528,0,0,0,1.859360528,0,0,1,1,1,1,1,1,1,1
17.01.2026 20:00,0,0,0,0,1.916693204,0,0,0,1.916693204,0,0,1,1,1,1,1,1,1,1
17.01.2026 21:00,0,0,0,0,1.418528368,0,0,0,1.418528368,0,0,1,1,1,1,1,1,1,1
17.01.2026 22:00,0,0,0,0,1.418095005,0,0,0,1.418095005,0,0,1,1,1,1,1,1,1,1
17.01.2026 23:00,0,0,0,0,1.127212996,0,0,0,1.127212996,0,0,1,1,1,1,1,1,1,1
18.01.2026 00:00,0,0,0,0,1.198586561,0,0,0,1.198586561,0,0,1,1,1,1,1,1,1,1
18.01.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
18.01.2026 02:00,0,0,0,0,1.345650202,0,0,0,1.345650202,0,0,1,1,1,1,1,1,1,1
18.01.2026 03:00,0,0,0,0,1.191134411,0,0,0,1.191134411,0,0,1,1,1,1,1,1,1,1
18.01.2026 04:00,0,0,0,0,1.709394416,0,0,0,1.709394416,0,0,1,1,1,1,1,1,1,1
18.01.2026 05:00,0,0,0,0,2.409285232,0,0,0,2.409285232,0,0,1,1,1,1,1,1,1,1
18.01.2026 06:00,0,0,0,0.148724714,2.679558259,0.148724714,0,0,2.530833546,0,0,1,1,1,1,1,1,1,1
18.01.2026 07:00,0,0,0,0.173123495,2.731370456,0.173123495,0,0,2.558246961,0,0,1,1,1,1,1,1,1,1
18.01.2026 08:00,0,0,0,0.209150618,3.133288907,0.209150618,0,0,2.924138288,0,0,1,1,1,1,1,1,1,1
18.01.2026 09:00,0,0,0,0.406692946,3.317369056,0.406692946,0,0,2.910676109,0,0,1,1,1,1,1,1,1,1
18.01.2026 10:00,0,0,0,0.314091655,3.254765812,0.314091655,0,0,2.940674157,0,0,1,1,1,1,1,1,1,1
18.01.2026 11:00,0,0,0,0.39930273,3.472222742,0.39930273,0,0,3.072920012,0,0,1,1,1,1,1,1,1,1
18.01.2026 12:00,0,0,0,0.432882419,3.735605544,0.432882419,0,0,3.302723125,0,0,1,1,1,1,1,1,1,1
18.01.2026 13:00,1,0,0,0.514116339,3.268370576,0.514116339,0,0,0,2.754254237,0,0,1,1,1,1,1,1,1
18.01.2026 14:00,1,0,0,0.461799746,3.710263971,0.461799746,0,0,0,3.248464225,0,0,1,1,1,1,1,1,1
18.01.2026 15:00,1,0,0,0.320916425,3.265577185,0.320916425,0,0,0,2.94466076,0,0,1,1,1,1,1,1,1
18.01.2026 16:00,1,0,0,0.174232615,3.061987643,0,0,0,0,3.061987643,0,0,1,1,1,0,1,1,1
18.01.2026 17:00,1,0,0,0.159701775,3.015686753,0,0,0,0,3.015686753,0,0,1,1,1,0,1,1,1
18.01.2026 18:00,1,0,0,0.071639102,2.270660597,0,0,0,0,2.270660597,0,0,1,1,1,0,1,1,1
18.01.2026 19:00,1,0,0,0,1.832900054,0,0,0,0,1.832900054,0,0,1,0,1,0,1,1,1
18.01.2026 20:00,1,0,0,0,2.121376132,0,0,0,0,2.121376132,0,0,1,0,1,0,1,1,1
18.01.2026 21:00,1,0,0,0,1.504638248,0,0,0,0,1.504638248,0,0,1,0,1,1,1,1,1
18.01.2026 22:00,1,0,0,0,1.151254524,0,0,0,0,1.151254524,0,0,1,0,1,1,1,1,1
18.01.2026 23:00,1,0,0,0,1.070953342,0,0,0,0,1.070953342,0,0,1,1,1,1,1,1,1
19.01.2026 00:00,1,0,0,0,1.345386539,0,0,0,0,1.345386539,0,0,1,1,1,1,1,1,1
19.01.2026 01:00,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
19.01.2026 02:00,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
19.01.2026 03:00,1,0,0,0,1.802262497,0,0,0,0,1.802262497,0,0,1,1,1,1,1,1,1
19.01.2026 04:00,1,0,0,0,1.898258879,0,0,0,0,1.898258879,0,0,1,1,1,1,1,1,1
19.01.2026 05:00,1,0,0,0,2.191574658,0,0,0,0,2.191574658,0,0,1,1,1,1,1,1,1
19.01.2026 06:00,1,0,0,0.1845064,2.284586914,0.1845064,0,0,0,2.100080514,0,0,1,1,1,1,1,1,1
19.01.2026 07:00,1,0,0,0.211337213,2.547357678,0.211337213,0,0,0,2.336020464,0,0,1,1,1,1,1,1,1
19.01.2026 08:00,1,0,0,0.156752754,2.669606597,0.156752754,0,0,0,2.512853842,0,0,1,1,1,1,1,1,1
19.01.2026 09:00,1,0,0,0.4327031,2.986998466,0.4327031,0,0,0,2.554295366,0,0,1,1,1,1,1,1,1
19.01.2026 10:00,1,0,0,0.499176977,3.712770431,0.499176977,0,0,0,3.213593454,0,0,1,1,1,1,1,1,1
19.01.2026 11:00,1,0,0,0.453159735,3.267535129,0.453159735,0,0,0,2.814375394,0,0,1,1,1,1,1,1,0
19.01.2026 12:00,1,0,0,0.458660475,3.851022239,0.458660475,0,0,0,3.392361764,0,0,1,1,1,1,1,1,0
19.01.2026 13:00,1,0,0,0.527755673,3.35867759,0.527755673,0,0,0,2.830921917,0,0,1,1,1,1,1,1,1
19.01.2026 14:00,1,0,0,0.530357631,3.152961008,0.530357631,0,0,0,2.622603377,0,0,1,1,1,1,1,1,1
19.01.2026 15:00,1,0,0,0.307663183,3.239706181,0.307663183,0,0,0,2.932042998,0,0,1,1,1,1,1,1,1
19.01.2026 16:00,1,0,0,0.27286518,3.273713443,0.27286518,0,0,0,3.000848264,0,0,1,1,1,1,1,1,1
19.01.2026 17:00,1,0,0,0.114275849,3.043526251,0.114275849,0,0,0,2.929250402,0,0,1,1,1,1,1,1,1
19.01.2026 18:00,1,0,0,0.116420964,2.698385885,0.116420964,0,0,0,2.581964921,0,0,1,1,1,1,1,1,1
19.01.2026 19:00,1,0,0,0,2.311449724,0,0,0,0,2.311449724,0,0,1,1,1,1,1,1,1
19.01.2026 20:00,1,0,0,0,1.624612844,0,0,0,0,1.624612844,0,0,1,1,1,1,1,1,1
